,sofifa_id,age,height_cm,weight_kg,overall,potential,value_eur,wage_eur,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,release_clause_eur,team_position,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,best_pos
9942,245715,19,168,65,65,80,1100000,8000,1,1,2,3,2,3,2900000.0,29,82.0,41.0,64.0,70.0,58.0,63.0,64,39,44,70,31,68,48,38,63,69,85,79,82,57,86,44,60,76,53,42,70,62,59,63,36,65,57,61,57,14,14,11,9,11,6
9943,246081,20,169,57,65,80,1200000,1000,1,1,2,3,8,3,2400000.0,29,77.0,56.0,59.0,68.0,41.0,58.0,58,58,40,63,45,67,49,43,55,63,79,76,82,52,89,60,55,70,56,48,50,36,64,60,60,58,44,42,35,10,10,15,13,13,7
9944,247174,18,184,73,65,80,1100000,2000,1,1,3,3,8,6,2400000.0,22,77.0,64.0,59.0,71.0,33.0,64.0,66,66,57,59,56,73,71,68,57,69,75,78,81,49,64,67,71,65,64,61,60,29,56,48,58,62,27,35,32,6,7,10,14,11,4
9945,247249,19,181,74,65,80,1200000,3000,0,1,4,3,8,6,2400000.0,22,66.0,65.0,52.0,64.0,28.0,63.0,47,65,64,57,58,62,55,52,38,67,63,69,66,58,63,69,67,57,75,62,39,21,62,56,67,59,20,29,27,10,13,9,7,11,3
9946,233885,21,183,80,65,79,1100000,4000,1,1,4,2,8,6,2400000.0,19,67.0,38.0,43.0,45.0,62.0,71.0,29,23,61,58,30,25,25,27,43,68,65,69,65,58,62,70,80,72,76,45,55,55,33,38,35,51,61,67,67,6,8,5,7,6,0
9947,235563,20,177,75,65,79,1200000,2000,1,1,3,4,8,3,2900000.0,29,75.0,58.0,63.0,67.0,29.0,50.0,63,59,43,66,66,66,68,65,55,67,77,73,79,52,76,58,58,66,45,53,41,18,63,60,61,54,34,28,20,6,5,11,6,8,7
9948,236308,21,187,80,65,79,1100000,1000,0,1,3,2,8,6,0.0,29,58.0,29.0,51.0,56.0,65.0,61.0,66,27,59,58,26,54,29,22,57,58,51,63,57,64,61,27,76,46,70,31,52,67,41,30,34,62,65,66,64,15,11,10,12,7,0
9949,236837,20,182,73,65,79,1200000,2000,1,1,3,2,8,3,0.0,29,70.0,63.0,59.0,70.0,30.0,53.0,60,66,50,59,41,72,53,45,57,69,70,70,67,59,64,63,39,39,69,64,35,24,63,65,62,69,35,25,23,13,12,11,6,14,7
9950,239367,20,176,69,65,79,1200000,3000,1,1,4,4,8,3,2600000.0,29,80.0,60.0,53.0,73.0,32.0,45.0,56,67,47,52,60,72,53,49,48,72,83,77,83,54,82,66,36,51,45,42,38,27,55,55,54,60,31,31,29,8,9,9,10,9,4
9951,239701,19,174,73,65,79,1200000,2000,1,1,3,3,2,6,0.0,20,74.0,59.0,58.0,72.0,27.0,58.0,54,59,33,63,48,72,56,40,58,70,76,72,80,52,80,65,75,69,64,60,23,26,54,60,48,62,26,27,28,7,9,7,9,6,6
9952,239986,20,183,75,65,79,1200000,2000,0,1,3,2,8,3,2600000.0,29,57.0,51.0,65.0,62.0,60.0,70.0,48,48,55,71,36,60,66,64,65,66,50,63,61,59,64,67,71,72,70,49,69,57,48,71,49,66,60,63,59,13,13,7,10,14,6
9953,240611,19,175,63,65,79,1100000,6000,1,1,3,3,0,3,2900000.0,29,82.0,54.0,60.0,67.0,61.0,75.0,50,48,53,65,42,65,51,45,64,64,83,81,79,60,81,64,72,84,74,60,66,63,57,64,52,67,61,62,60,11,13,10,14,8,6
9954,240859,19,184,72,65,79,1100000,2000,1,1,2,2,5,6,3000000.0,22,60.0,35.0,48.0,49.0,64.0,65.0,31,24,63,62,34,39,31,35,56,56,59,61,63,60,68,54,73,65,65,37,65,65,33,41,49,54,62,66,64,11,12,12,11,11,0
9955,241071,21,167,63,65,79,1200000,5000,1,1,3,3,2,3,3100000.0,29,69.0,59.0,62.0,71.0,56.0,49.0,56,56,54,66,59,68,65,56,60,67,73,65,88,65,92,65,59,67,32,58,66,54,63,64,58,70,59,58,49,10,13,13,8,6,6
9956,241704,21,172,64,65,79,1100000,5000,0,1,3,2,2,6,2800000.0,29,75.0,41.0,55.0,58.0,61.0,59.0,59,34,58,61,32,52,55,37,52,58,76,75,71,66,81,60,65,73,51,38,61,58,51,48,47,56,58,65,67,12,12,9,9,7,1
9957,242110,19,178,71,65,79,1200000,2000,0,1,3,3,8,3,0.0,13,70.0,57.0,60.0,69.0,41.0,53.0,61,58,46,63,50,72,48,56,57,68,77,65,67,58,67,62,35,57,58,52,40,33,64,59,52,68,44,41,40,11,13,15,9,13,7
9958,246157,18,190,87,65,79,1000000,1000,1,1,3,2,8,6,2200000.0,29,56.0,29.0,41.0,42.0,62.0,75.0,31,25,66,54,28,35,29,26,47,55,54,57,36,62,34,41,61,67,84,26,67,59,30,30,34,57,61,65,62,13,6,9,10,10,0
9959,246423,19,177,66,65,79,1200000,3000,0,1,2,3,8,3,2500000.0,29,86.0,60.0,53.0,71.0,32.0,51.0,56,62,44,57,54,71,48,42,47,67,87,85,86,49,88,65,67,62,51,57,35,24,57,50,47,48,30,33,38,10,13,7,13,11,4
9960,246787,19,181,77,65,79,1200000,2000,1,1,3,3,8,6,2600000.0,22,61.0,61.0,62.0,69.0,36.0,53.0,63,62,41,62,61,74,63,70,61,67,61,61,59,59,59,60,47,59,60,59,31,29,64,58,59,60,39,36,35,13,6,10,13,13,7
9961,247040,20,174,63,65,79,1100000,2000,0,1,3,2,8,3,2400000.0,29,73.0,44.0,57.0,57.0,62.0,54.0,66,44,55,61,29,58,34,43,59,51,75,71,60,57,83,42,58,76,44,49,51,58,52,47,47,54,56,69,70,11,12,11,10,5,1
9962,248174,20,181,72,65,79,1200000,5000,1,1,4,3,8,6,2800000.0,22,70.0,56.0,58.0,72.0,41.0,52.0,50,58,49,64,52,74,54,55,56,69,71,70,77,60,75,58,52,59,47,51,55,28,54,61,59,58,47,40,44,15,15,7,10,7,6
9963,252033,17,180,72,65,79,975000,1000,1,1,4,2,0,6,2600000.0,29,73.0,34.0,58.0,67.0,60.0,64.0,71,36,52,64,32,69,42,37,40,64,70,76,64,63,66,29,57,58,68,29,63,62,54,55,40,58,56,63,64,7,11,7,9,8,1
9964,252558,18,186,76,65,79,1100000,6000,0,1,3,2,1,6,2800000.0,22,69.0,64.0,51.0,59.0,19.0,57.0,41,67,62,63,48,58,45,39,50,62,69,69,51,60,66,68,62,57,68,55,28,15,64,45,70,51,16,13,13,11,13,10,13,6,3
9965,225809,22,177,72,65,78,950000,1000,1,1,3,2,8,6,0.0,29,62.0,29.0,45.0,49.0,67.0,66.0,44,29,62,53,22,45,35,27,39,48,61,63,56,56,72,34,68,69,66,21,60,65,43,44,36,56,74,68,55,14,9,12,10,11,0
9966,231484,21,180,68,65,78,1100000,1000,1,1,3,3,1,3,2100000.0,29,67.0,63.0,44.0,66.0,28.0,63.0,37,69,66,54,48,67,33,24,49,68,66,67,65,46,57,65,75,58,69,53,53,18,65,37,62,57,35,18,14,12,12,15,9,14,3
9967,233743,20,174,69,65,78,1000000,2000,1,1,4,3,8,6,0.0,22,80.0,58.0,58.0,72.0,37.0,45.0,52,53,44,63,55,72,69,54,53,66,83,77,90,53,81,66,34,43,41,66,60,32,58,57,45,60,32,45,30,11,14,8,10,11,4
9968,233887,21,186,73,65,78,975000,3000,1,1,3,2,5,6,2000000.0,29,56.0,42.0,60.0,59.0,62.0,69.0,45,34,63,70,30,54,46,35,59,69,50,61,55,60,53,57,61,73,72,45,60,58,48,66,38,69,65,64,58,12,8,6,11,7,6
9969,235855,20,175,75,65,78,1100000,2000,1,1,3,3,8,3,0.0,29,88.0,61.0,53.0,70.0,21.0,53.0,49,63,56,58,54,72,51,39,47,66,90,86,76,59,78,65,56,58,57,54,36,18,60,56,60,52,14,17,20,8,11,12,11,11,3
9970,237522,19,189,76,65,78,950000,13000,0,1,3,2,8,6,2500000.0,22,55.0,35.0,51.0,43.0,65.0,63.0,40,27,67,65,31,29,29,26,58,55,51,59,57,65,63,55,67,63,60,36,67,66,21,45,44,57,62,66,63,10,12,5,14,12,0
9971,238461,21,192,80,65,78,1000000,5000,1,1,3,2,8,3,2900000.0,22,56.0,53.0,59.0,63.0,59.0,66.0,49,51,72,69,32,64,38,41,62,67,50,60,53,63,55,55,62,64,70,60,60,60,59,61,45,59,50,65,51,8,15,11,11,9,6
9972,238743,21,193,90,65,78,1100000,2000,1,1,4,2,8,6,2200000.0,26,72.0,63.0,48.0,60.0,23.0,68.0,42,65,67,54,51,60,51,34,37,62,68,75,65,59,40,67,66,62,87,60,30,13,59,55,64,57,20,20,18,5,15,12,8,9,3
9973,239949,21,190,81,65,78,975000,2000,0,1,2,2,6,6,0.0,29,52.0,34.0,49.0,43.0,65.0,71.0,42,28,62,58,35,38,44,28,54,46,49,55,48,55,51,48,57,64,79,32,65,65,27,42,46,56,65,66,61,6,6,7,8,6,0
9974,239997,21,187,78,65,78,1100000,1000,1,1,3,2,2,3,0.0,29,70.0,61.0,51.0,61.0,24.0,61.0,39,66,68,63,47,60,44,36,43,63,70,70,69,59,52,60,69,60,68,55,42,25,63,52,61,65,19,18,15,9,9,7,9,11,3
9975,240209,19,183,76,65,78,1000000,1000,1,1,3,3,7,6,2400000.0,29,76.0,65.0,60.0,68.0,31.0,60.0,59,65,62,64,65,72,63,67,54,64,78,74,65,58,64,68,62,64,69,62,34,41,57,58,63,64,34,14,20,11,9,7,15,6,7
9976,240513,20,187,75,65,78,1000000,2000,0,1,3,3,6,6,0.0,22,62.0,63.0,63.0,63.0,56.0,72.0,57,58,64,69,54,62,55,50,64,65,67,58,62,63,60,74,61,71,72,72,75,55,56,63,50,64,59,53,53,7,11,5,9,11,6
9977,240694,20,183,76,65,78,1000000,5000,1,1,3,2,8,3,2700000.0,22,67.0,50.0,58.0,65.0,60.0,71.0,45,46,66,67,45,65,36,39,63,67,66,67,60,63,67,56,71,75,71,51,65,56,63,61,45,47,61,60,55,6,12,10,13,9,6
9978,242577,20,180,69,65,78,1000000,6000,0,1,3,3,8,3,2600000.0,22,63.0,53.0,65.0,65.0,58.0,59.0,59,49,55,70,34,64,51,52,65,65,64,63,68,62,68,63,63,67,56,56,53,62,52,67,53,59,54,60,56,14,13,13,14,15,6
9979,243378,20,180,77,65,78,1100000,3000,1,1,5,2,8,6,2300000.0,22,67.0,65.0,41.0,62.0,26.0,66.0,29,69,60,54,57,58,40,33,31,63,65,68,72,59,71,68,70,64,71,56,54,20,67,42,55,52,22,27,17,5,9,12,12,11,3
9980,244973,18,180,68,65,78,975000,1000,1,1,4,3,2,3,2300000.0,29,68.0,55.0,67.0,66.0,43.0,62.0,63,45,59,69,60,68,62,61,70,66,72,64,59,66,65,66,67,72,63,63,48,44,57,66,55,62,39,44,29,14,14,6,8,7,6
9981,245251,19,186,76,65,78,950000,1000,0,1,3,2,6,3,2600000.0,22,60.0,34.0,61.0,61.0,64.0,67.0,62,28,56,70,22,61,46,41,67,64,61,59,51,58,62,48,71,64,71,31,58,64,49,47,37,55,63,67,65,11,14,10,8,6,6
9982,246816,19,173,69,65,78,1000000,5000,0,1,3,3,8,6,2700000.0,22,65.0,64.0,58.0,71.0,27.0,45.0,59,66,61,58,61,74,63,54,47,70,64,65,62,51,78,65,51,52,45,59,36,21,65,64,61,66,21,28,24,14,10,7,9,12,4
9983,247370,20,175,75,65,78,1000000,10000,1,1,3,3,8,6,2600000.0,22,69.0,56.0,66.0,69.0,38.0,54.0,60,50,40,68,60,70,69,58,67,68,73,66,77,47,75,68,52,52,57,59,50,31,55,69,50,55,45,38,33,13,13,5,12,8,6
9984,251145,20,164,60,65,78,1000000,2000,0,1,2,3,8,3,2200000.0,22,82.0,53.0,61.0,71.0,40.0,43.0,55,49,45,67,49,69,63,47,65,67,86,78,89,55,87,61,55,56,34,55,45,37,53,57,60,49,39,39,45,14,11,5,8,7,6
9985,252179,17,188,78,65,78,750000,1000,1,1,2,1,8,3,2100000.0,29,0.0,0.0,0.0,0.0,0.0,0.0,14,11,13,34,10,19,10,14,28,27,61,60,41,41,52,52,57,21,60,10,21,12,10,41,12,39,11,12,12,66,66,69,68,69,5
9986,228410,21,191,85,65,77,775000,2000,1,1,2,1,8,6,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,17,14,16,27,20,11,16,11,21,16,40,44,32,54,48,51,59,44,67,15,19,20,14,33,21,47,14,18,13,67,62,68,65,66,5
9987,228651,21,180,77,65,77,875000,1000,0,1,3,3,8,6,1500000.0,8,66.0,54.0,61.0,68.0,62.0,60.0,70,51,52,65,54,67,64,48,60,68,71,62,73,66,64,65,62,62,58,51,60,59,57,49,53,59,65,63,64,6,15,9,14,14,1
9988,229349,22,181,64,65,77,875000,6000,0,1,2,2,6,6,1800000.0,29,62.0,36.0,48.0,52.0,65.0,69.0,50,32,63,58,34,50,32,29,52,52,65,60,52,51,70,43,73,64,72,34,68,62,31,36,49,62,66,69,62,14,12,12,7,7,0
9989,229910,21,189,83,65,77,950000,3000,0,1,3,3,8,6,1800000.0,29,63.0,54.0,65.0,68.0,55.0,54.0,60,50,39,74,52,68,58,40,68,74,63,63,66,60,44,60,34,35,64,58,58,52,62,62,48,64,63,56,52,12,9,10,11,11,6
9990,233017,21,183,80,65,77,950000,2000,1,1,3,2,5,6,1400000.0,29,41.0,47.0,62.0,59.0,58.0,70.0,55,34,49,68,30,57,37,33,65,59,52,32,65,67,59,62,51,74,74,61,62,63,64,69,43,55,59,58,54,14,10,13,14,13,6
9991,235980,19,180,76,65,77,950000,2000,1,1,3,2,2,6,1500000.0,26,78.0,61.0,56.0,67.0,25.0,71.0,64,65,66,61,45,68,49,30,58,67,79,78,70,53,67,63,69,78,80,56,40,16,65,44,56,56,35,11,11,10,6,5,14,13,4
9992,236515,21,186,75,65,77,775000,1000,0,1,2,1,8,6,1400000.0,6,0.0,0.0,0.0,0.0,0.0,0.0,9,8,9,27,6,14,14,13,26,20,43,49,68,62,48,43,61,37,59,5,22,14,5,41,14,52,10,11,11,67,60,57,64,66,5
9993,236586,21,177,63,65,77,875000,1000,1,1,4,2,0,3,1300000.0,8,86.0,54.0,61.0,68.0,57.0,66.0,62,55,47,61,53,67,63,64,53,64,84,87,82,62,74,55,57,92,53,48,70,55,65,63,49,57,62,58,54,11,13,12,6,11,1
9994,236678,21,179,72,65,77,975000,4000,1,1,5,3,2,3,2000000.0,29,79.0,62.0,61.0,66.0,26.0,51.0,59,61,58,60,63,65,69,65,56,67,79,79,70,63,63,65,59,42,57,62,45,23,61,67,65,60,26,22,14,10,13,9,13,13,3
9995,236918,21,172,70,65,77,975000,8000,0,1,3,3,8,9,2000000.0,22,73.0,65.0,59.0,69.0,36.0,57.0,52,63,45,62,59,67,61,59,57,66,77,69,85,62,85,69,76,65,55,65,48,29,65,63,63,62,39,36,35,11,10,11,10,7,7
9996,238263,22,190,83,65,77,875000,1000,1,1,3,2,6,6,1300000.0,19,57.0,25.0,40.0,41.0,62.0,74.0,31,18,63,54,28,32,23,23,46,50,51,62,43,64,46,42,80,65,78,21,72,64,21,26,34,58,57,65,64,13,11,12,8,6,0
9997,239215,21,181,76,65,77,975000,12000,1,1,3,3,2,3,2000000.0,22,71.0,55.0,59.0,72.0,34.0,57.0,54,50,50,62,55,72,58,55,55,73,70,71,73,64,72,62,50,60,61,58,43,25,56,64,56,62,28,37,43,14,10,10,12,8,6
9998,239999,22,189,76,65,77,775000,1000,1,1,3,1,8,6,1700000.0,22,0.0,0.0,0.0,0.0,0.0,0.0,12,9,14,29,9,5,10,12,15,16,29,30,30,68,38,44,64,19,53,5,28,8,8,50,13,34,14,14,12,69,58,59,59,67,5
9999,240797,19,175,68,65,77,950000,1000,1,1,4,3,8,3,1900000.0,29,74.0,57.0,64.0,68.0,45.0,58.0,64,58,54,67,53,67,65,53,65,64,75,73,88,57,80,58,61,58,59,56,56,38,59,62,55,59,41,49,47,11,11,9,10,5,7
10000,241006,21,173,65,65,77,975000,2000,0,1,2,3,7,3,0.0,29,75.0,58.0,58.0,69.0,34.0,44.0,65,60,44,62,46,70,58,43,41,68,72,77,72,57,76,67,37,64,40,45,30,18,62,58,62,62,55,24,20,10,10,15,7,11,4
10001,246562,21,176,72,65,77,875000,2000,1,1,3,2,2,3,1400000.0,24,90.0,55.0,51.0,69.0,57.0,63.0,59,54,53,55,46,65,57,34,38,68,92,88,91,56,76,66,65,89,63,51,31,56,56,49,45,47,61,57,52,6,10,10,6,8,1
10002,247912,19,171,63,65,77,950000,1000,1,1,3,3,8,6,1500000.0,13,70.0,48.0,59.0,65.0,30.0,48.0,61,51,34,63,37,66,44,36,47,68,72,68,55,62,66,47,49,61,47,39,34,18,65,68,49,57,28,35,37,14,12,8,14,12,7
10003,251241,22,193,80,65,77,775000,4000,1,1,2,1,8,6,1800000.0,22,0.0,0.0,0.0,0.0,0.0,0.0,12,8,13,42,6,13,11,12,27,27,32,33,49,48,36,50,45,44,59,9,25,14,5,32,11,29,9,11,12,66,65,67,64,69,5
10004,220894,22,173,76,65,76,925000,14000,1,1,3,3,2,6,1900000.0,22,77.0,61.0,61.0,66.0,36.0,64.0,58,63,46,63,59,66,58,61,58,64,79,75,73,56,74,61,77,73,57,58,65,34,62,62,63,63,35,38,27,11,13,10,7,11,6
10005,221346,22,189,72,65,76,925000,1000,1,1,4,4,8,3,0.0,29,75.0,54.0,58.0,73.0,29.0,51.0,52,49,43,61,40,75,47,60,51,73,74,76,76,57,63,66,39,55,59,55,31,22,56,65,50,60,32,26,29,6,14,14,11,14,7
10006,223007,22,189,80,65,76,850000,1000,1,1,4,2,6,9,1500000.0,29,69.0,42.0,53.0,57.0,64.0,73.0,56,38,55,58,37,55,32,31,52,58,68,69,59,61,60,57,67,72,78,41,62,61,39,51,34,61,61,70,71,10,14,8,15,16,1
10007,225482,22,181,73,65,76,925000,3000,1,1,3,3,8,3,1400000.0,29,74.0,61.0,51.0,66.0,33.0,66.0,42,65,61,57,50,64,52,33,42,67,76,72,73,59,69,70,70,69,67,45,61,33,65,58,62,58,31,27,29,10,10,12,10,12,3
10008,229725,22,187,77,65,76,925000,4000,1,1,3,3,8,3,1300000.0,26,77.0,61.0,61.0,67.0,43.0,59.0,64,59,48,60,57,67,68,65,53,63,75,79,78,57,72,64,67,69,59,65,42,39,64,62,45,58,43,45,42,15,12,13,11,5,4
10009,229727,23,186,79,65,76,850000,2000,1,1,3,2,5,3,1500000.0,22,77.0,36.0,47.0,43.0,62.0,74.0,47,30,67,59,30,35,37,40,53,45,76,78,62,55,60,51,81,78,74,35,68,62,38,28,40,55,57,65,64,9,6,10,8,15,0
10010,229760,21,167,64,65,76,925000,3000,1,1,3,2,8,3,1600000.0,29,85.0,57.0,57.0,71.0,35.0,51.0,67,57,41,62,48,71,49,39,52,66,84,85,83,55,85,63,57,80,42,56,37,31,49,48,44,53,35,37,34,10,10,6,9,11,4
10011,230674,21,185,79,65,76,750000,5000,1,1,2,1,8,6,1500000.0,29,0.0,0.0,0.0,0.0,0.0,0.0,11,14,15,41,19,14,16,15,37,28,55,50,50,59,41,50,56,30,56,17,25,22,17,22,21,51,15,15,18,65,63,66,62,69,5
10012,231258,22,185,77,65,76,750000,3000,1,1,2,1,8,3,1300000.0,29,0.0,0.0,0.0,0.0,0.0,0.0,10,9,10,21,7,5,10,12,17,12,25,30,34,59,44,44,59,23,47,7,16,10,6,48,13,21,25,14,11,66,64,58,64,68,5
10013,231743,21,188,75,65,76,950000,11000,1,1,2,3,8,3,2000000.0,22,69.0,59.0,51.0,68.0,41.0,73.0,45,61,65,56,48,72,45,37,40,61,66,71,68,54,75,62,68,67,79,55,68,44,68,59,47,52,44,34,23,7,14,9,9,5,3
10014,234249,20,191,77,65,76,950000,6000,1,1,3,2,2,6,0.0,29,63.0,64.0,43.0,62.0,27.0,71.0,33,67,64,52,54,62,40,28,31,65,62,64,64,52,59,67,66,66,78,56,59,18,67,49,64,58,22,26,23,10,8,7,13,15,3
10015,235167,21,184,79,65,76,925000,4000,0,1,3,3,0,3,1700000.0,11,59.0,49.0,60.0,65.0,63.0,68.0,50,40,53,67,38,63,48,49,67,68,65,54,66,62,69,66,67,74,66,57,68,67,46,60,52,62,64,64,57,6,8,6,6,14,6
10016,235689,22,183,77,65,76,750000,6000,1,1,3,1,8,6,1400000.0,22,0.0,0.0,0.0,0.0,0.0,0.0,14,9,14,18,6,5,10,14,18,16,17,31,62,58,43,36,63,40,37,5,16,12,6,55,12,52,7,14,10,65,62,48,65,70,5
10017,235937,21,186,74,65,76,925000,1000,0,1,3,3,8,3,1700000.0,22,70.0,53.0,65.0,66.0,55.0,60.0,53,45,50,72,55,66,57,51,72,68,69,71,64,65,67,64,65,62,61,60,55,40,52,64,61,68,58,60,64,14,11,10,8,11,6
10018,236492,21,180,75,65,76,925000,2000,1,1,3,3,8,3,1700000.0,29,65.0,58.0,66.0,67.0,37.0,54.0,66,58,42,68,48,65,72,73,62,68,66,65,75,59,63,64,41,67,54,56,42,40,58,64,54,61,35,37,34,7,14,8,13,7,6
10019,237490,20,168,65,65,76,925000,2000,1,1,2,3,6,6,0.0,21,68.0,45.0,63.0,68.0,56.0,59.0,57,45,28,69,46,64,57,40,67,68,68,68,83,62,91,51,61,85,43,36,68,61,52,63,49,66,59,58,62,6,14,6,8,12,6
10020,237499,22,186,80,65,76,925000,8000,1,1,4,3,8,6,1900000.0,22,70.0,58.0,55.0,74.0,36.0,64.0,58,60,68,53,41,76,72,66,50,74,69,71,77,63,63,55,70,65,67,59,53,28,57,54,57,64,28,37,39,8,6,14,8,12,4
10021,239145,22,184,71,65,76,900000,2000,1,1,3,2,8,3,1800000.0,20,66.0,48.0,61.0,64.0,63.0,69.0,49,38,62,70,44,62,52,47,67,66,65,67,68,63,59,66,64,70,72,50,59,64,61,58,51,59,57,68,62,15,11,14,12,6,6
10022,239629,21,182,74,65,76,925000,5000,1,1,3,2,8,6,1800000.0,20,67.0,56.0,64.0,66.0,53.0,58.0,53,58,54,73,49,66,43,41,70,66,68,67,67,60,61,60,59,52,60,49,60,53,62,65,55,55,56,50,52,7,11,14,5,7,6
10023,239805,22,190,83,65,76,850000,1000,1,1,2,2,3,9,1300000.0,9,47.0,24.0,35.0,40.0,64.0,71.0,22,18,65,49,31,27,24,28,32,52,58,38,55,61,50,35,68,53,85,23,59,66,27,31,32,52,61,65,64,12,10,6,6,8,0
10024,240959,21,182,74,65,76,950000,3000,1,1,3,3,8,6,1700000.0,22,62.0,64.0,48.0,60.0,26.0,66.0,38,67,65,58,54,58,45,42,41,61,63,62,61,58,67,66,69,63,69,60,63,26,67,47,60,53,19,24,17,15,11,8,6,8,3
10025,241688,20,177,70,65,76,850000,5000,0,1,3,2,8,6,1900000.0,22,78.0,47.0,53.0,64.0,62.0,60.0,61,33,50,59,49,64,68,55,42,62,77,78,66,65,76,64,60,65,59,57,56,60,60,38,40,64,59,68,67,13,14,15,14,11,1
10026,241887,20,176,66,65,76,925000,1000,0,1,4,3,8,6,2200000.0,22,69.0,56.0,61.0,69.0,34.0,52.0,63,63,52,63,49,70,57,53,52,67,67,71,73,57,76,47,59,55,50,51,50,30,65,63,50,70,38,27,31,10,12,9,11,12,6
10027,242195,20,180,84,65,76,850000,2000,1,1,2,2,8,6,1400000.0,22,73.0,23.0,46.0,44.0,65.0,66.0,25,18,59,68,28,35,26,24,63,48,72,73,61,59,61,34,69,61,70,21,63,62,21,26,30,45,67,66,63,9,11,10,11,10,0
10028,242562,20,188,80,65,76,850000,6000,1,1,3,2,5,3,1400000.0,22,68.0,29.0,43.0,53.0,67.0,61.0,38,26,67,53,31,50,34,30,51,53,66,69,64,57,59,33,75,46,69,28,55,71,36,30,32,69,67,65,61,7,7,10,14,8,0
10029,243641,20,184,78,65,76,925000,4000,1,1,4,3,8,6,1600000.0,29,74.0,62.0,62.0,69.0,33.0,58.0,61,60,56,62,63,71,66,64,60,69,73,75,68,55,64,64,73,53,63,65,47,35,60,63,61,63,33,24,31,11,7,8,13,9,7
10030,243705,21,171,65,65,76,925000,6000,1,1,3,3,8,6,1900000.0,29,63.0,57.0,63.0,70.0,31.0,48.0,64,54,38,64,52,70,65,54,60,64,66,60,76,73,81,62,54,62,43,58,40,28,57,63,60,55,23,38,36,9,8,7,9,6,6
10031,244851,21,182,74,65,76,850000,3000,0,1,3,2,3,3,1400000.0,29,68.0,35.0,47.0,49.0,65.0,66.0,48,31,62,56,38,39,32,30,54,55,64,72,69,64,63,49,74,68,67,29,58,59,39,32,41,55,66,69,66,11,8,9,10,14,0
10032,245228,20,186,81,65,76,950000,2000,1,1,4,2,2,6,1700000.0,15,76.0,62.0,49.0,64.0,21.0,65.0,38,63,60,59,63,63,47,34,43,65,74,77,66,60,67,67,65,58,69,57,63,12,59,52,63,53,18,15,23,10,9,6,7,8,3
10033,245459,19,178,72,65,76,900000,2000,1,1,4,3,2,3,0.0,29,65.0,48.0,65.0,66.0,53.0,48.0,54,34,61,70,52,66,61,54,70,69,67,64,52,63,72,63,56,51,40,57,62,43,62,69,50,63,47,61,59,6,7,10,12,12,6
10034,245732,20,186,81,65,76,950000,1000,1,1,5,2,7,6,2300000.0,29,70.0,63.0,48.0,60.0,24.0,61.0,35,66,66,55,52,57,38,28,48,64,68,71,65,61,55,64,65,59,64,55,57,21,67,58,62,60,24,15,18,10,8,7,10,12,3
10035,246279,22,182,68,65,76,850000,2000,0,1,3,3,8,6,1500000.0,8,69.0,39.0,52.0,62.0,64.0,60.0,62,32,58,62,22,63,38,44,31,62,69,69,60,65,61,48,63,63,58,45,62,65,45,47,45,60,60,68,66,9,10,15,5,14,1
10036,247112,20,180,70,65,76,925000,4000,1,1,3,2,8,6,1600000.0,29,66.0,49.0,67.0,66.0,56.0,60.0,68,41,57,71,46,64,51,50,73,70,65,67,68,56,67,56,65,59,60,60,58,52,47,64,44,65,51,63,56,11,10,9,15,5,6
10037,248018,20,190,85,65,76,750000,2000,1,1,3,1,8,3,1200000.0,6,0.0,0.0,0.0,0.0,0.0,0.0,15,15,12,29,15,19,12,14,22,14,16,30,32,59,22,48,42,26,44,19,28,15,15,37,19,29,17,15,11,64,67,64,61,68,5
10038,252162,20,180,72,65,76,950000,2000,1,1,3,2,7,3,1400000.0,29,79.0,60.0,48.0,62.0,26.0,61.0,38,66,63,59,42,60,42,22,38,63,80,79,70,52,71,55,72,70,58,55,53,20,75,54,55,55,22,22,22,7,12,14,15,6,3
10039,252577,18,185,73,65,76,775000,1000,1,1,3,2,8,6,1700000.0,29,74.0,42.0,53.0,61.0,58.0,64.0,61,31,49,63,46,58,53,32,41,65,75,73,56,71,59,69,64,61,66,35,63,58,53,41,44,63,48,69,67,5,11,13,15,13,1
10040,220140,23,188,76,65,75,800000,3000,1,1,3,2,6,3,1600000.0,19,64.0,30.0,46.0,56.0,64.0,70.0,28,32,63,63,24,52,22,28,55,60,61,66,58,61,60,38,73,81,68,16,60,64,40,40,34,55,65,63,60,10,6,12,11,14,0
10041,220807,22,185,78,65,75,675000,2000,1,1,3,1,8,6,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,16,10,11,30,14,13,11,12,17,19,38,48,30,46,48,46,58,43,52,14,26,19,12,45,29,42,10,17,16,69,64,61,63,69,5
